Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
Cambodia,KHM,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Kiribati,KIR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
St. Kitts and Nevis,KNA,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.",KOR,Market capitalization of listed domestic companies (% of GDP),29.7237828392462,42.7130206641701,39.969389488968,46.8835001231176,54.0013586627631,76.8007152859777,79.2243527583581,95.7353610950193,44.9517945386898,88.4161282623927,95.4741595286355,79.4820263150368,92.2829831710553,90.0714188439083,81.6954417994574,83.9813820488216,83.6539349622432,109.161241550727,81.9368393336947,89.9127831414539,132.346440274218,122.009402034077,98.2431064158576,114.899959745364,"",
Kuwait,KWT,Market capitalization of listed domestic companies (% of GDP),51.5921215940814,64.8718702226168,82.4952657556514,127.315074427498,122.652717703677,128.368834748995,105.421449379732,"","","","","","","","",83.8792370495861,"","","",83.8740123293793,95.4445413755309,92.0929164077585,83.2050719713681,79.2909393134316,88.2998988560515,
Lao PDR,LAO,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Lebanon,LBN,Market capitalization of listed domestic companies (% of GDP),9.00479227517294,6.95760514150412,6.92582216334165,7.05943203963666,10.4267860817677,22.3741206277333,36.979826982912,43.282540542639,32.9118362966775,36.299354220882,33.028250708461,22.6591315606286,20.6253069279846,22.7563919423535,23.5535911321337,22.7941136275357,23.7012079238305,21.6712664996016,17.6227910426063,14.9901292994513,21.1362982211629,45.7258634085464,"","","",
Liberia,LBR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Libya,LBY,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
St. Lucia,LCA,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Liechtenstein,LIE,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Sri Lanka,LKA,Market capitalization of listed domestic companies (% of GDP),6.57738180204765,8.45429088289169,10.1618019388261,14.3581383267086,17.6987073622528,23.4370194742134,27.471372990836,23.3481120678475,10.5270135441605,22.6943592058388,33.9787933460297,28.6878935453489,24.0946495106855,24.4239075181044,28.6750755908622,24.4494492824452,21.225828436206,20.0907603396914,16.4902248431908,17.6637848505495,18.9503777964471,30.553193970152,14.2942922508869,15.6745158045432,19.7056510454571,
Lesotho,LSO,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Lithuania,LTU,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Luxembourg,LUX,Market capitalization of listed domestic companies (% of GDP),160.227163454684,106.18503430607,103.810625872821,125.839729117468,143.002348152922,136.037452036625,185.302514354961,321.935192395978,113.205111188361,192.864727063847,179.899215868871,109.613445974793,117.669179447441,120.608724378796,91.8068202758397,78.4586932657234,97.8997356843619,104.454120441202,69.6099120568322,63.3066003130637,69.9974379662876,70.8371053804265,62.9898533668131,61.4599733220071,44.9175211821158,
Latvia,LVA,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China",MAC,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
St. Martin (French part),MAF,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Morocco,MAR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","",68.558850063747,54.5853428279965,49.0752943061418,46.5108963891444,44.2763598199818,41.596168307595,51.6072402972498,56.5616295712872,47.9662553384442,50.740866290361,54.0361271959501,52.58349359001,41.012623102578,43.9498082787889,48.2154759735283,
Monaco,MCO,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Moldova,MDA,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Madagascar,MDG,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Maldives,MDV,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Mexico,MEX,Market capitalization of listed domestic companies (% of GDP),16.872436951044,15.8603185594407,12.8216966143023,16.0058735732091,20.9164756798276,26.0609508759757,34.1426110116069,36.0795242731948,20.1501633857724,37.3151874616726,41.1014345575228,33.2534803159863,41.8335048200844,39.6264320772738,35.1955004539485,33.1538048414596,31.5409987585363,35.0225076508926,30.6496357541895,31.7166515090775,35.6461742104573,34.9170804591075,30.9840644815806,32.147764338033,22.5401220723747,
Marshall Islands,MHL,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
North Macedonia,MKD,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Mali,MLI,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Malta,MLT,Market capitalization of listed domestic companies (% of GDP),50.1467759909051,33.3312276928565,30.8345840044313,34.1504678667243,46.522840263416,63.7001458938902,66.7210001945332,71.2330077606009,39.1472991919776,46.7134381685482,46.0976105648072,35.0269006631698,37.7906016661087,39.3560761963069,30.633747755702,38.8448956815482,36.8637100894663,36.5161788237121,31.2795528533152,32.5376862547888,30.9608822386701,24.4233758037313,22.6567784858955,23.2028514654581,17.6290553206334,
Myanmar,MMR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Montenegro,MNE,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","",76.2986874430451,"",77.7881382536183,77.2178517193037,92.6535947649472,"","","","","","","","","","","","",
Mongolia,MNG,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Northern Mariana Islands,MNP,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Mozambique,MOZ,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Mauritania,MRT,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Mauritius,MUS,Market capitalization of listed domestic companies (% of GDP),26.2939364975662,20.9187568338684,24.2635564109713,32.1548861910356,31.7806647338772,35.3753290199026,70.5455051376004,97.1648349626309,46.6649004860512,72.1016882566254,77.4992524242021,68.1096406870469,61.5330089655605,72.7435842387477,66.9338612365999,60.2846218391869,60.0937262554087,71.0461635938172,66.8277226004756,59.6810953086244,53.9932724943147,77.790914492215,66.3735212753441,60.2851003642362,61.0258229903259,
Malawi,MWI,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Malaysia,MYS,Market capitalization of listed domestic companies (% of GDP),120.648371356983,128.234240269557,124.723589231054,145.926264838133,145.590826667342,125.766041229351,144.801542772477,168.065607625866,81.9885994542405,142.995665008995,160.25915794494,132.781206347852,148.385398722841,154.786326680734,135.773559270401,127.084770695097,119.429409980014,142.826543755907,110.933967082941,110.619393447663,129.361356116813,110.835227586043,93.5234781570067,94.5833777436385,106.5166127333,
Namibia,NAM,Market capitalization of listed domestic companies (% of GDP),7.73258663062873,4.23068777768586,2.47673316970718,1.39981525461919,1.39546868523884,1.67400007196866,1.97192973129376,1.96376009614655,0.565405371093166,0.34781901225469,0.0102898045899,0.00920224325965206,"","","","",21.7957002861547,22.6071801560412,17.9939816356943,20.802303576206,17.641859050922,19.2562197984981,17.1740223363258,19.1852669406971,18.5473698212898,
New Caledonia,NCL,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Niger,NER,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Nigeria,NGA,Market capitalization of listed domestic companies (% of GDP),"","",2.49746304094199,"",11.6863487355575,12.6623372394599,13.7680108996699,30.5089885897553,14.157772828727,10.9228592961917,13.7732206730148,9.41653266274502,12.1139463006316,15.4984113294142,10.9313975768097,10.1361410534871,7.36253513008307,9.90500142094976,7.47394269971606,9.25605501323802,12.7821103190795,12.3018289864618,13.0666664683955,12.766263064444,28.9737036764933,
Nicaragua,NIC,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Netherlands,NLD,Market capitalization of listed domestic companies (% of GDP),153.347875206993,116.296129000494,84.3832636266349,83.8972318430928,81.4645215702462,86.1512247276605,105.687226981034,112.027912592059,40.5804577193057,63.6205271307722,77.5514787848426,65.1199199733609,76.9563251818248,92.520940788116,87.2461702031486,93.9080269930281,101.073868205409,129.693697691587,"","","","","","","",
Norway,NOR,Market capitalization of listed domestic companies (% of GDP),38.3618239755038,39.8678016056598,32.7539026041703,41.8160358096047,53.3157059267176,61.6425045104322,80.956779014244,88.1474557826245,31.3832719367996,58.5688278046343,68.5040787178644,44.0673663186473,47.343140061185,50.4505324665449,43.7220896457139,49.9525952303215,62.340776578694,71.4861425501006,60.7978865898745,72.3067416526895,"","","","","",
Nepal,NPL,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Nauru,NRU,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
New Zealand,NZL,Market capitalization of listed domestic companies (% of GDP),35.3706749330352,33.0814506619429,32.6615062900851,37.4497771823227,42.0877162604572,35.3839035565894,40.1802204216181,34.6132841492878,18.1430840266328,29.1844864815604,"","",29.9444308017025,34.532612736482,36.9274909738716,41.7174063511224,42.3312652583119,45.8007865136643,40.6313529475139,50.6462762760696,62.056394106869,48.4033313924149,39.0949073569608,37.8448129241583,35.6855831117583,
Oman,OMN,Market capitalization of listed domestic companies (% of GDP),18.7665901761929,18.2975363371242,"","",33.2461751606074,43.0027217558818,37.8226518376896,55.2423074334329,29.4950705106949,40.518142983102,43.5673580432173,34.6634534764311,34.6547318105134,40.8808391458745,40.8099908116085,52.2459097517537,30.9938176539677,26.3415162724273,20.5259004092769,19.4405100503848,21.7107497122026,21.647214870741,20.2703352518088,"","",
Pakistan,PAK,Market capitalization of listed domestic companies (% of GDP),6.65890653032432,5.04747416993835,"","",34.4857001647418,31.2084074630255,27.7420742767631,37.8598135226371,11.5497562055904,17.0211151982192,19.3214646251835,14.1239485187444,"","","","","","",15.5852626074334,15.7558109966212,16.735760320321,12.3657220726544,7.65928068341595,9.54636022154034,13.9580671122702,
Panama,PAN,Market capitalization of listed domestic companies (% of GDP),23.3485204567385,21.2365942927353,24.1741734786029,23.6704555077768,27.8314131848052,35.8688249856455,38.3253308469797,33.1682834460856,27.4682551383039,27.7875575467363,27.614029892055,29.9310085447471,30.1571520591475,26.7734500624517,26.7483266397133,23.6235041708051,22.6970801542381,23.354966236561,23.2450241687654,24.7553019941051,24.4277733905225,22.9356192914925,20.4887200294506,24.4292431223372,21.2009218598569,
Peru,PER,Market capitalization of listed domestic companies (% of GDP),18.8423176521729,18.8166444816383,20.887095654701,24.0503699163637,27.0691642240112,31.7374804780876,45.1490504997054,67.9121108782488,31.4198021892782,59.3120084705572,70.0529649494702,47.669633183666,53.2658647644407,40.2521691068593,39.2655671247928,29.7970564565299,42.2562660609831,47.0209506205012,41.9526570053199,43.3399128506845,43.2412799719185,34.4745527581514,28.9820838854823,31.8286661448181,28.4196149646536,
Philippines,PHL,Market capitalization of listed domestic companies (% of GDP),31.0514231050288,26.9197132381752,21.9523338152371,26.6267940164111,30.1066399599336,37.0496447621849,53.1532977194421,65.9395246330944,28.6473266605487,49.0692142560548,75.5009529593676,70.4759304746033,87.5519877735432,76.5474092245928,88.0185359161982,77.9321773962335,75.2409695225553,88.4074429528496,74.4499417575396,73.0757984678588,75.4082726288147,72.426392998245,59.0031215105936,54.102065105722,54.5534808934638,
Palau,PLW,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Papua New Guinea,PNG,Market capitalization of listed domestic companies (% of GDP),"","","",83.7730487056588,97.3994458480076,126.151767722274,92.6921898063605,135.786178078356,95.8082658379941,150.731147162279,77.3799387476471,70.0158650653174,"",13.7900539987335,14.2629145859288,7.91246799114239,7.9153607574728,7.39393327841189,"","","","","","","",
Poland,POL,Market capitalization of listed domestic companies (% of GDP),18.0854189773358,13.5628276192053,14.2119263285127,16.938169078654,27.5222460135959,30.6281878177265,43.0326538181847,49.246625071673,16.9554611919524,34.2400657537313,39.8873250013526,26.1901319662927,35.6135422841943,39.4732746489949,31.1538434994729,28.6987601328276,29.3054964909965,38.116840598946,26.9892584960954,25.1572827261554,29.2959207866185,28.6415501210715,21.2270907289266,26.0513921946412,21.5767191667941,
"Korea, Dem. People's Rep.",PRK,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Portugal,PRT,Market capitalization of listed domestic companies (% of GDP),51.1619167153418,38.1054645935004,31.7854299029532,35.2757302592295,37.0892347497419,33.9528941680511,49.9085515017207,54.9857207589633,26.147203213487,40.1553514289654,34.388261573571,25.1357627304285,30.2577101379439,34.929771165415,25.1106299790806,30.0631199740327,27.7526498262106,34.224669578664,25.5825785281109,"","","","","","",
Paraguay,PRY,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
West Bank and Gaza,PSE,Market capitalization of listed domestic companies (% of GDP),10.503987388724,12.7961635487174,11.765284886664,11.6224798387097,16.8890530294801,61.6795754726184,36.1490567096087,30.1478755781763,24.9036988400088,29.3772957196037,25.3049630739038,24.8743529916593,23.4194489040333,24.0278199104732,22.7829045655018,23.898542841602,22.0060498266841,24.1287822420635,22.9465613211604,21.9307205182829,22.1927412968316,24.3366281959247,25.5468419816858,25.9136929274593,29.7573498844002,
French Polynesia,PYF,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Qatar,QAT,Market capitalization of listed domestic companies (% of GDP),"","","","","","","",119.813998731699,66.3924121806651,"","","","",76.776550922667,90.1251748275921,88.1392971152391,102.03760774205,81.0743461515327,88.9341648190308,90.7464816090226,114.529616064394,101.984471462976,70.3863665543314,80.5399001689378,0.0781345452437306,
Romania,ROU,Market capitalization of listed domestic companies (% of GDP),0.97651941730934,2.73077563169023,5.4031755955645,5.88689303169694,14.6238031601838,16.1067897443055,20.6803781204571,17.5509786392058,7.06874185894337,7.50843145464021,8.35035087829993,7.28046432916294,"",12.9475557323957,11.2089825695727,10.4219559390574,9.75369202072756,11.2402920949258,8.56528640170173,10.3745242661979,10.122920313761,11.2670399943839,9.78015986230163,13.6453804116284,12.3870185332987,
Russian Federation,RUS,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","",62.3022520228711,62.3834443220917,38.2983555316841,37.3745813164403,33.6168671198513,18.7412046208563,28.8406966467407,48.7200957478332,39.602665063004,34.7617412564913,46.749301656053,46.530736489909,46.0231916726114,23.1323758966358,31.4016892224808,"",
Rwanda,RWA,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","",35.5518151611298,31.0573653681401,34.3376957241179,32.2467610335665,25.8683414725849,20.464043725417,19.3294215168589,
Saudi Arabia,SAU,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","",74.2799498109833,66.907344614086,49.785927146091,49.6560921266586,60.7161154846005,61.3750400599765,60.7227179014454,65.1159785322029,60.8929532461216,55.9861140437789,270.766825926444,316.309469924651,271.846631622595,212.948427181821,247.448122597759,220.358430406636,
Sudan,SDN,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Senegal,SEN,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Singapore,SGP,Market capitalization of listed domestic companies (% of GDP),159.06735413049,128.838084612793,109.66855894787,152.082041256752,189.071169679057,201.348948879397,258.557065400294,297.983619007377,136.854696241243,247.873292096872,269.893607545621,214.161010016908,259.266824418157,242.025501759684,239.097519054618,207.778870981435,200.354957719034,229.070821052711,182.236528957131,185.364638684577,186.906779122191,151.947222728145,121.677793965904,120.351945793083,116.486267026321,
Solomon Islands,SLB,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Sierra Leone,SLE,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
El Salvador,SLV,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
San Marino,SMR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.",SOM,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Serbia,SRB,Market capitalization of listed domestic companies (% of GDP),"","","",6.04669738569774,12.1431298711607,24.6931133654438,47.6398963088654,65.9480059495498,28.2824394181714,30.4389103533291,9.55140550209256,7.91315723168899,"","","","","","","","","","","","","",
Sao Tome and Principe,STP,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Suriname,SUR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Slovak Republic,SVK,Market capitalization of listed domestic companies (% of GDP),1.49296307039807,1.76882227987849,2.62949433204343,2.77766401672803,4.21050423296747,3.92971749787046,8.24210676196869,7.98129070044206,5.33678148212231,5.69918278109762,4.57336316401458,5.44688259950604,5.69789866816871,5.66460978157076,5.28639997202104,"","","","","","","","","","",
Slovenia,SVN,Market capitalization of listed domestic companies (% of GDP),15.375865261009,16.7463930856522,24.0275583378415,24.2983320056533,28.3307566522024,21.9731108317048,38.6694023762688,60.2749777391835,21.2565878679241,24.2937240258579,19.7274221567859,12.3553896687377,14.0248281954577,14.892141835698,15.1861880977417,14.1303327898346,11.8815726069095,13.1213293868957,13.5344499717059,14.6972942975039,15.8257712100048,17.5104761818448,13.6352131410655,14.6191235053701,15.7825323732276,
Sweden,SWE,Market capitalization of listed domestic companies (% of GDP),124.888759596644,97.5320089855114,66.9914833263746,86.7703250169263,"","","","","","","","","","","","","","","","","","","","","",
Eswatini,SWZ,Market capitalization of listed domestic companies (% of GDP),4.20172940631437,8.23999155560531,10.3175364514744,7.83810157519717,8.01564489989251,6.17756608935647,6.00061369870266,6.75221269642249,"","","","","","","","","","","","","","","","","",
Sint Maarten (Dutch part),SXM,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Seychelles,SYC,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","",15.9024707336089,60.8201435853947,88.5688364728686,81.3946563762908,60.2389107393345,29.9399314912877,37.4236431471992,
Syrian Arab Republic,SYR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Turks and Caicos Islands,TCA,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Chad,TCD,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Togo,TGO,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Thailand,THA,Market capitalization of listed domestic companies (% of GDP),23.1164536999775,29.8788303209298,33.8823928277229,78.1565006207934,66.7398841658664,65.4373555123935,63.204526060362,74.9704855413473,35.3926777533887,62.8148358769195,81.4212428013938,72.4043289377754,98.0375193317579,84.3061116159037,105.667900084202,86.9178369426315,104.739096376679,120.255772176784,98.8133934943694,104.642042313034,108.532657860554,118.315809495129,121.933117198961,100.715997492965,98.7197718076555,
Tajikistan,TJK,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Turkmenistan,TKM,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Tonga,TON,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Trinidad and Tobago,TTO,Market capitalization of listed domestic companies (% of GDP),41.9223274094571,44.0698749158292,"","","","","","","","","","","","","","","","","","","","","","","",
Tunisia,TUN,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","",23.0526096305682,20.0775192369722,"",17.665484520514,17.3929872268739,19.2646515313656,19.0491121619026,21.1618663687427,19.5119982425444,20.2913724958912,20.1726305999476,17.1647223947847,17.2503944890074,16.500318501019,15.5440399729346,
Turkiye,TUR,Market capitalization of listed domestic companies (% of GDP),25.4146141094093,23.9837624751534,15.002750986417,21.7355252439207,24.041651050574,31.600345480559,28.8784769829291,41.7616348376161,15.261792762788,35.6815430675425,38.9261109336193,23.4952212945715,35.7952896792906,20.4370118859892,23.4055234330481,21.8510785911793,19.7502952781292,26.4860148759569,19.1616052050249,24.305469401967,32.9669486205182,16.8802427463409,36.3801470009873,30.18861049549,28.6385681496936,
Tuvalu,TUV,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Tanzania,TZA,Market capitalization of listed domestic companies (% of GDP),1.73111002147242,2.93497709260784,"","","","","","","","","","","","","","","","","",6.45341783135399,9.81096387975383,9.67778530775594,8.83842187324102,7.33365002658577,9.29120659371546,
Uganda,UGA,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Ukraine,UKR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","",27.5459447019726,15.1499905317,"",11.5743871738678,9.17299238533255,6.28312555486929,4.77023033306238,4.63732409467645,3.37336946125581,"","","","","","",
Uruguay,URY,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
United States,USA,Market capitalization of listed domestic companies (% of GDP),147.379004408566,132.146662484694,101.146680955115,124.5260586831,133.612707285698,130.382756468822,141.644203505563,137.639671145155,78.4724852540938,104.138803474248,114.848062900779,100.262665025271,114.85399080963,142.380811961222,149.536476770003,137.018385168116,145.452418312172,163.780010169231,147.344852587919,158.243991893772,194.669183138324,205.009026453971,154.951152065724,176.688834690339,213.074934735063,
Uzbekistan,UZB,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","",7.8714222834672,6.71580808160246,9.35316425620265,13.3683931943064,16.3523872580379,
St. Vincent and the Grenadines,VCT,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB",VEN,Market capitalization of listed domestic companies (% of GDP),6.91442113142021,5.05715366538509,4.28404166217622,"","","","","","","","","","","","","","","","","","","","","","",
British Virgin Islands,VGB,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Virgin Islands (U.S.),VIR,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Viet Nam,VNM,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","",12.4743294625406,31.4174488624273,25.0371566323507,15.0419267102074,18.7665651023022,21.11631613762,22.4572105585181,24.5483742903205,28.4804887315354,44.5382693488122,42.7765974728133,44.8064716103622,53.6641904330945,76.0745639070541,41.1547279732429,43.2902972706012,42.9514977454551,
Vanuatu,VUT,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Samoa,WSM,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
Kosovo,XKX,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.",YEM,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
South Africa,ZAF,Market capitalization of listed domestic companies (% of GDP),134.62739903311,108.89140695731,140.988329763187,132.346786813873,172.98973762329,190.160141857243,234.066813839965,248.646717861805,152.689734673108,242.308994901215,221.63088879878,172.203841100111,208.959958791186,235.18209117446,244.998286733782,212.265471080764,293.993488633205,322.710975289918,213.52368956176,271.322875855492,311.126474477926,271.570220112287,287.955400759637,269.458639914273,246.263825136957,
Zambia,ZMB,Market capitalization of listed domestic companies (% of GDP),"",7.32700698166154,"",15.4155462378951,26.522275635625,30.2059435505681,23.1448824770365,"","","","",13.5743213898165,"","","","","","","","",14.9769831640579,18.259838291498,13.8433005038651,12.5325819685149,29.4963013067571,
Zimbabwe,ZWE,Market capitalization of listed domestic companies (% of GDP),"","","","","","","","","","","","","","","","","","","","","","","","","",
